run_id,condition_id,condition_name,model,model_label,hhi,sector_hhi,portfolio_beta,portfolio_vol,return_12m,breadth,sector_Consumer Goods,sector_Energy,sector_Financials,sector_Healthcare,sector_Industrials,sector_Technology
claude_technical_007_20260427T231230868400,2,technical,claude-sonnet-4-6,claude,0.059967401800452,0.1790443026606424,0.7895187395,28.779358916199996,14.0885565889,20,17.647059,6.951872000000001,20.855615,19.251337000000003,18.716578000000002,16.577541
claude_fundamental_004_20260427T231248073364,1,fundamental,claude-sonnet-4-6,claude,0.1028274924140693,0.3383020002523435,1.1781127995000003,35.478231468400004,14.930708921599999,20,12.741273999999999,3.4303429999999997,12.251225,15.681568000000002,2.940294,52.955295
claude_technical_000_20260427T231302509409,2,technical,claude-sonnet-4-6,claude,0.06212772268969891,0.1812631322771457,0.7855627576,28.9032475753,13.8203526802,20,17.801576,6.284098,20.933522,20.943625,16.760962000000003,17.276218
claude_fundamental_008_20260427T231321144323,1,fundamental,claude-sonnet-4-6,claude,0.08352366416155291,0.26269851783039133,1.1191511468,34.707121788799995,14.773673068099999,20,12.787441999999999,6.388722,14.617076,15.516896000000003,6.8586279999999995,43.831233000000005
claude_fundamental_029_20260427T231337736072,1,fundamental,claude-sonnet-4-6,claude,0.09278767368657502,0.31277374794546403,1.1529383940999998,34.930805737,15.0630332538,20,13.744076,3.791469,13.270142000000002,14.218009,4.739337000000001,50.236967
claude_fundamental_025_20260427T231350842885,1,fundamental,claude-sonnet-4-6,claude,0.0939080038176412,0.30528652302984943,1.1568516297000002,35.1281322351,14.8785215232,20,14.284278,4.433052,12.806595000000002,14.776839,4.433052,49.266184
claude_technical_016_20260427T231408764232,2,technical,claude-sonnet-4-6,claude,0.07319476876084331,0.18633091109770672,0.7890460646999999,28.589758646500005,15.0618364703,20,20.104544,5.146764,23.713309,17.018497000000004,18.033776000000003,15.983113
claude_control_022_20260427T231425763364,0,control,claude-sonnet-4-6,claude,0.05704401590969942,0.198858620092422,0.9153266484999999,30.989799417300002,11.2166832377,20,15.075377000000001,7.537689,15.57789,18.592965,12.060302,31.155779
claude_technical_003_20260427T231430676517,2,technical,claude-sonnet-4-6,claude,0.06517212246959088,0.1821748194993839,0.7936343554999999,28.7512978423,15.1298618349,20,17.941794,5.9805980000000005,21.732173,17.931793000000003,20.112011,16.30163
claude_technical_005_20260427T231450443118,2,technical,claude-sonnet-4-6,claude,0.0676489155709097,0.18490130534661112,0.7794779648000001,28.313418098500005,14.580596645799998,20,18.325544,4.991548,22.780154,18.345430999999998,18.335487,17.221835
claude_control_023_20260427T231509897157,0,control,claude-sonnet-4-6,claude,0.05669048916997062,0.19855559721572702,0.9165326796999999,31.052060778,11.366683368199999,20,15.075377000000001,7.537689,15.075376999999998,18.592965,12.562814999999999,31.155779
claude_fundamental_010_20260427T231514608878,1,fundamental,claude-sonnet-4-6,claude,0.08490261731471291,0.2668575027492639,1.1423113133,34.85331561,15.6315667252,20,12.491206,5.094965,15.74716,13.888051,8.320771,44.457844
claude_combined_009_20260427T231528944182,3,combined,claude-sonnet-4-6,claude,0.08651201999999998,0.24976749999999998,1.0789609999999998,34.08412,17.339944,20,15.09,4.25,17.93,15.57,6.609999999999999,40.55
claude_combined_022_20260427T231546526583,3,combined,claude-sonnet-4-6,claude,0.07248201596753488,0.2254746788072439,0.9723314628999999,31.266709958799996,14.310553833899998,20,16.993267,4.3714200000000005,20.389910999999998,16.018490999999997,7.275651999999999,34.951262
claude_control_024_20260427T231604990473,0,control,claude-sonnet-4-6,claude,0.05871973782864451,0.2051269657210083,0.9265841899999998,31.213813355100005,11.2392085434,20,14.851486,7.425743,15.346535,18.811883,10.89109,32.673268
claude_control_006_20260427T231609802168,0,control,claude-sonnet-4-6,claude,0.05704401590969942,0.198858620092422,0.9153266484999999,30.989799417300002,11.2166832377,20,15.075377000000001,7.537689,15.57789,18.592965,12.060302,31.155779
claude_fundamental_026_20260427T231614411034,1,fundamental,claude-sonnet-4-6,claude,0.08924211686594061,0.2773158778832524,1.1318230779000003,34.9312002402,15.569061634299999,20,13.464026,4.328789,16.349885999999998,15.384614999999998,5.294059,45.178625
claude_combined_000_20260427T231629462713,3,combined,claude-sonnet-4-6,claude,0.0612643711021261,0.20098696723966752,0.9397319498000002,31.016294917600003,13.4550186549,20,15.677547,6.488626,18.367952,17.843719000000004,10.811079,30.811078000000002
claude_control_018_20260427T231649021925,0,control,claude-sonnet-4-6,claude,0.05669048916997062,0.19855559721572702,0.9165326796999999,31.052060778,11.366683368199999,20,15.075377000000001,7.537689,15.075376999999998,18.592965,12.562814999999999,31.155779
claude_fundamental_019_20260427T231653800177,1,fundamental,claude-sonnet-4-6,claude,0.09423586207495178,0.30170864245452633,1.1495236899999999,34.8641329316,14.527223889999998,20,13.234850999999997,5.396443,14.219676999999997,13.717214,4.411617,49.020199999999996
claude_combined_028_20260427T231710525563,3,combined,claude-sonnet-4-6,claude,0.0586,0.19520000000000004,0.9146000000000001,30.711,13.2749,20,16.0,7.000000000000001,19.0,18.0,11.0,29.000000000000004
claude_fundamental_012_20260427T231725682830,1,fundamental,claude-sonnet-4-6,claude,0.0952554125425541,0.32098679041007955,1.1578608517,34.9700383835,14.398313820199999,20,13.180487000000001,4.393496,11.705888999999999,13.170387,5.857996,51.691748000000004
claude_control_002_20260427T231741658202,0,control,claude-sonnet-4-6,claude,0.05771429853438841,0.2015216220028474,0.9305797010000001,31.2861834551,11.690579412799998,20,14.975846,7.246377000000001,15.458936000000001,18.357488,12.077295,31.884058
claude_combined_013_20260427T231746469276,3,combined,claude-sonnet-4-6,claude,0.0702219867517845,0.2180464530823831,0.9535570419000001,30.961341430300006,14.245438465900001,20,18.016953,6.002366,20.01774,14.508178999999998,7.5103480000000005,33.944411
claude_technical_012_20260427T231807357642,2,technical,claude-sonnet-4-6,claude,0.062181521550211005,0.1786872558693008,0.7850080061999999,28.677700552200005,13.545984837799999,20,17.777777999999998,7.0270269999999995,20.560561,19.479478999999998,18.388388,16.766766999999998
claude_technical_013_20260427T231824563114,2,technical,claude-sonnet-4-6,claude,0.05955974006586619,0.18076401465053957,0.8000637971,29.153460359600004,13.868415177900003,20,17.348042,6.121566,20.408825,19.392169,19.392169,17.337227
claude_fundamental_006_20260427T231843815864,1,fundamental,claude-sonnet-4-6,claude,0.09319832989572861,0.2841754243803778,1.1461440493,35.01204513289999,14.546963574600001,20,13.364986000000002,5.444994,13.859986,15.839982999999998,4.949993999999999,46.540055
claude_fundamental_016_20260427T231858970079,1,fundamental,claude-sonnet-4-6,claude,0.09329181447314842,0.285853622740492,1.1518280758000004,35.4158896784,15.620162850200002,20,12.433782,4.977511,13.933033,16.421788999999997,5.487256,46.746627000000004
claude_fundamental_007_20260427T231915553885,1,fundamental,claude-sonnet-4-6,claude,0.0958478428150496,0.3199018793342188,1.1604460177,34.9322336397,14.3915637991,20,13.812154999999999,4.761427,12.37569,12.867907,4.761426,51.421397
claude_control_010_20260427T231931941796,0,control,claude-sonnet-4-6,claude,0.05717745791440151,0.1998247796268907,0.9203553234,31.097461648999996,11.2075632737,20,14.720812,7.614213,15.228426,18.781726,12.182741,31.472080999999996
claude_technical_014_20260427T231936851332,2,technical,claude-sonnet-4-6,claude,0.07315366142041002,0.18438718242354504,0.7674125470000001,28.542803757599998,14.9904575391,20,19.481303000000004,5.790108,22.637716,19.993969,17.370326,14.726578000000002
claude_control_015_20260427T231953446775,0,control,claude-sonnet-4-6,claude,0.05669048916997062,0.19855559721572702,0.9165326796999999,31.052060778,11.366683368199999,20,15.075377000000001,7.537689,15.075376999999998,18.592965,12.562814999999999,31.155779
claude_fundamental_028_20260427T231958356737,1,fundamental,claude-sonnet-4-6,claude,0.09059504629176929,0.27776353437507995,1.1553305214999998,35.13652630130001,15.194234271499997,20,12.681267999999998,4.880488,15.611560999999998,14.141414,6.830683,45.854585
claude_control_005_20260427T232012803521,0,control,claude-sonnet-4-6,claude,0.05704401590969942,0.198858620092422,0.9153266484999999,30.989799417300002,11.2166832377,20,15.075377000000001,7.537689,15.57789,18.592965,12.060302,31.155779
claude_fundamental_003_20260427T232017715930,1,fundamental,claude-sonnet-4-6,claude,0.09515000000000001,0.29460000000000003,1.17005,35.34405,15.671700000000001,20,13.0,4.0,14.000000000000002,15.000000000000002,6.0,48.0
claude_fundamental_014_20260427T232032051884,1,fundamental,claude-sonnet-4-6,claude,0.09793409388114512,0.3119595125449713,1.1637943678,35.071437793099996,14.7549393464,20,12.981298000000002,3.3603359999999998,14.431443,14.421442,4.80048,50.005
claude_fundamental_015_20260427T232048329339,1,fundamental,claude-sonnet-4-6,claude,0.10054813674822873,0.32677116058188455,1.1377335438999996,34.3155028949,12.87656718,20,12.832566,4.860971999999999,11.5023,14.162832,4.420884,52.220445000000005
claude_control_012_20260427T232105020899,0,control,claude-sonnet-4-6,claude,0.058149999999999986,0.20485000000000003,0.9376500000000002,31.31925,11.4907,20,14.500000000000002,7.500000000000001,15.0,18.0,12.000000000000002,33.0
claude_fundamental_018_20260427T232109734290,1,fundamental,claude-sonnet-4-6,claude,0.08329296363783179,0.26147250793694754,1.1019019662,34.1685194531,14.1971962547,20,14.411764999999999,5.098039,15.588236,16.470587000000002,5.588236,42.843137
claude_combined_011_20260427T232129498915,3,combined,claude-sonnet-4-6,claude,0.06055,0.1995,0.9354999999999999,31.13535,13.989,20,15.5,6.000000000000001,19.5,17.5,11.5,30.0
claude_combined_020_20260427T232134720844,3,combined,claude-sonnet-4-6,claude,0.059449999999999996,0.1966,0.9115000000000001,30.589,13.6971,20,16.0,6.000000000000001,20.0,17.0,12.0,28.999999999999996
claude_combined_029_20260427T232139847655,3,combined,claude-sonnet-4-6,claude,0.05993425637343871,0.1968967889493757,0.9251282335999998,30.863180501799995,13.9001542081,20,16.410256,5.641026,19.487180000000002,16.410257,12.820514,29.23077
claude_combined_010_20260427T232145165057,3,combined,claude-sonnet-4-6,claude,0.06177673166826292,0.20180409413432074,0.9154176243000001,30.613904947599995,13.0682156779,20,17.315195,5.761728,19.235771,18.265479000000003,9.602879999999999,29.818946
